FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 AvgRsp	 Spont	 ModIx	 DTI  	 AnovaP	 DDI  	 VarTerm	 MSgrp	 MSerror	 MaxX 	 MinX 	
m60213c2r3.htb	  30.0	  0.03	 2.000	  0.00	 15.00	 50.00	   0.0	 330.00	 10.30	 240.90	  6.02	  7.69	  0.70	 0.415	 0.445	 0.89031527	 0.313	  0.811	      0.338	      0.658	 330.00	  0.00	
m60213c2r3.htb	  30.0	  0.03	 2.000	  0.00	 15.00	 50.00	   1.0	 141.90	 10.56	 19.80	  4.77	  8.17	  0.70	 0.505	 0.587	 0.20433872	 0.388	  0.717	      0.697	      0.514	 330.00	  0.00	
m60213c3r5.htb	 180.0	  0.03	 4.000	  8.00	  0.00	 50.00	   0.0	 330.00	 26.87	 267.30	 14.98	 20.64	  1.69	 0.441	 0.472	 0.00000002	 0.584	  0.475	      1.509	      0.225	 330.00	  0.00	
m60213c3r5.htb	 180.0	  0.03	 4.000	  8.00	  0.00	 50.00	   1.0	 330.00	 28.61	 89.10	 15.40	 23.45	  1.69	 0.461	 0.491	 0.00000000	 0.617	  0.450	      1.530	      0.202	 330.00	  0.00	
m60213c4r4.htb	  30.0	  0.03	 2.000	  5.00	 12.00	 50.00	   0.0	 39.60	 13.36	 270.60	  7.42	 10.68	  4.23	 0.438	 0.651	 0.01236667	 0.478	  0.531	      0.662	      0.282	 330.00	  0.00	
m60213c4r4.htb	  30.0	  0.03	 2.000	  5.00	 12.00	 50.00	   1.0	 115.50	 11.76	 330.00	  8.96	 10.46	  4.23	 0.237	 0.373	 0.86883310	 0.314	  0.485	      0.128	      0.235	 330.00	  0.00	
m60220c1r4.htb	  30.0	  0.03	 2.000	  5.00	  8.00	 60.00	   0.0	 224.40	  5.71	 122.10	  3.77	  4.87	  2.59	 0.327	 0.623	 0.34295409	 0.355	  0.415	      0.195	      0.172	 330.00	  0.00	
m60220c1r4.htb	  30.0	  0.03	 2.000	  5.00	  8.00	 60.00	   1.0	 13.20	  6.47	 306.90	  3.57	  5.24	  2.59	 0.430	 0.746	 0.01919025	 0.459	  0.379	      0.317	      0.144	 330.00	  0.00	
m60317c1r4.htb	  30.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 26.40	  3.64	 326.70	  1.99	  2.79	  1.09	 0.448	 0.649	 0.60013173	 0.428	  0.364	      0.111	      0.132	 330.00	  0.00	
m60317c1r4.htb	  30.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 204.60	  4.00	 125.40	  1.31	  3.01	  1.09	 0.656	 0.926	 0.14352073	 0.503	  0.401	      0.251	      0.161	 330.00	  0.00	
m60317c2r4.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   0.0	 330.00	 24.48	 310.20	 15.50	 20.68	  9.10	 0.325	 0.584	 0.13321219	 0.360	  0.750	      0.857	      0.562	 330.00	  0.00	
m60317c2r4.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   1.0	  0.00	 25.57	 132.00	 21.36	 23.24	  9.10	 0.152	 0.256	 0.98048649	 0.235	  0.755	      0.181	      0.570	 330.00	  0.00	
m60404c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 181.50	 15.31	 310.20	  9.12	 11.38	  5.37	 0.386	 0.623	 0.00000006	 0.579	  0.312	      0.610	      0.097	 330.00	  0.00	
m60404c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 188.10	 14.69	 85.80	  8.98	 11.94	  5.37	 0.382	 0.613	 0.00000003	 0.587	  0.286	      0.537	      0.082	 330.00	  0.00	
m60407c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 181.50	  9.91	 95.70	  6.55	  8.28	  6.25	 0.329	 0.919	 0.45102204	 0.398	  0.450	      0.204	      0.203	 330.00	  0.00	
m60407c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 178.20	 10.19	 122.10	  5.62	  7.91	  6.25	 0.448	 1.162	 0.03481874	 0.492	  0.460	      0.435	      0.211	 330.00	  0.00	
m60407c2r4.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 306.90	 16.43	 122.10	 10.52	 13.20	 10.20	 0.348	 0.948	 0.51603854	 0.330	  0.791	      0.581	      0.626	 330.00	  0.00	
m60407c2r4.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 273.90	 16.69	 23.10	 10.64	 13.28	 10.20	 0.351	 0.933	 0.74342348	 0.356	  0.818	      0.463	      0.669	 330.00	  0.00	
m60407c3r4.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   0.0	 313.50	 12.22	 234.30	  7.72	  9.76	  5.82	 0.353	 0.703	 0.01524594	 0.416	  0.486	      0.538	      0.236	 330.00	  0.00	
m60407c3r4.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   1.0	 316.80	 12.47	 207.90	  8.43	 10.30	  5.82	 0.317	 0.607	 0.02961009	 0.397	  0.457	      0.430	      0.209	 330.00	  0.00	
m60407c4r4.htb	   0.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   0.0	 89.10	 13.98	 231.00	  6.67	 10.01	  2.99	 0.516	 0.665	 0.00013796	 0.478	  0.635	      1.523	      0.404	 330.00	  0.00	
m60407c4r4.htb	   0.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   1.0	 52.80	 18.57	 184.80	  6.96	 11.96	  2.99	 0.618	 0.745	 0.00000011	 0.582	  0.595	      2.150	      0.354	 330.00	  0.00	
m60407c5r4.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	  3.30	  7.70	 257.40	  0.86	  4.82	  2.44	 0.805	 1.300	 0.00000000	 0.636	  0.470	      3.246	      0.220	 330.00	  0.00	
m60407c5r4.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	  9.90	  7.56	 85.80	  2.12	  4.80	  2.44	 0.703	 1.062	 0.00000000	 0.597	  0.428	      1.735	      0.183	 330.00	  0.00	
m60413c3r4.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   0.0	 16.50	 28.63	 270.60	 17.02	 23.23	 14.68	 0.380	 0.832	 0.00000000	 0.692	  0.249	      0.895	      0.062	 330.00	  0.00	
m60413c3r4.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   1.0	 29.70	 28.56	 270.60	 18.66	 23.30	 14.68	 0.347	 0.713	 0.00000000	 0.630	  0.302	      0.829	      0.091	 330.00	  0.00	
m60413c4r5.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 52.80	  4.27	 178.20	  2.67	  3.45	  0.25	 0.365	 0.398	 0.23505812	 0.362	  0.357	      0.166	      0.128	 330.00	  0.00	
m60413c4r5.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 66.00	  4.06	 122.10	  2.19	  3.11	  0.25	 0.457	 0.491	 0.12448490	 0.394	  0.415	      0.267	      0.173	 330.00	  0.00	
m60413c5r4.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 264.00	  5.98	 316.80	  3.01	  4.44	  1.00	 0.378	 0.595	 0.60112729	 0.310	  0.603	      0.305	      0.364	 330.00	  0.00	
m60413c5r4.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 267.30	  6.97	  0.00	  2.94	  5.18	  1.00	 0.579	 0.675	 0.07427903	 0.417	  0.618	      0.665	      0.382	 330.00	  0.00	
m60414c2r5.htb	 250.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   0.0	 244.20	 12.06	 141.90	  6.09	  8.70	  2.99	 0.479	 0.658	 0.03236221	 0.419	  0.688	      0.960	      0.474	 330.00	  0.00	
m60414c2r5.htb	 250.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   1.0	 214.50	 13.21	 89.10	  7.39	 10.74	  2.99	 0.431	 0.569	 0.22777813	 0.382	  0.801	      0.841	      0.642	 330.00	  0.00	
m60418c1r4.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   0.0	 201.30	 21.02	 310.20	 13.19	 18.43	  6.97	 0.323	 0.557	 0.05282566	 0.416	  0.594	      0.657	      0.353	 330.00	  0.00	
m60418c1r4.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   1.0	 240.90	 24.23	 16.50	 15.40	 20.00	  6.97	 0.314	 0.511	 0.00129915	 0.442	  0.543	      0.905	      0.295	 330.00	  0.00	
m60420c1r4.htb	 180.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   0.0	 181.50	 20.77	 310.20	 12.38	 16.26	  2.69	 0.391	 0.464	 0.00000000	 0.581	  0.364	      1.277	      0.132	 330.00	  0.00	
m60420c1r4.htb	 180.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   1.0	 191.40	 21.56	 105.60	 11.49	 16.42	  2.69	 0.429	 0.533	 0.00000000	 0.614	  0.359	      1.894	      0.129	 330.00	  0.00	
m60421c1r4.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 19.80	 14.14	 237.60	  9.44	 11.95	  2.89	 0.317	 0.417	 0.02275968	 0.428	  0.424	      0.386	      0.180	 330.00	  0.00	
m60421c1r4.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 323.40	 16.11	 85.80	  9.90	 13.01	  2.89	 0.370	 0.470	 0.00163065	 0.487	  0.437	      0.573	      0.191	 330.00	  0.00	
m60421c2r4.htb	   0.0	  0.03	 2.000	 18.00	 -10.00	 40.00	   0.0	  0.00	 10.85	 85.80	  3.72	  7.20	  1.14	 0.651	 0.735	 0.00000000	 0.609	  0.431	      1.648	      0.186	 330.00	  0.00	
m60421c2r4.htb	   0.0	  0.03	 2.000	 18.00	 -10.00	 40.00	   1.0	 330.00	 13.73	 69.30	  3.82	  7.64	  1.14	 0.696	 0.787	 0.00000000	 0.678	  0.399	      2.681	      0.159	 330.00	  0.00	
m60421c3r4.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 264.00	 27.15	 118.80	 19.81	 24.05	  5.77	 0.267	 0.343	 0.00830266	 0.458	  0.464	      0.534	      0.216	 330.00	  0.00	
m60421c3r4.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 16.50	 31.96	 280.50	 23.20	 27.09	  5.77	 0.236	 0.334	 0.01164643	 0.473	  0.399	      0.376	      0.159	 330.00	  0.00	
m60424c3r4.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   0.0	 267.30	 24.47	 207.90	 17.53	 20.70	  1.08	 0.282	 0.297	 0.30548412	 0.481	  0.421	      0.213	      0.177	 330.00	  0.00	
m60424c3r4.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   1.0	 155.10	 27.47	  0.00	 23.38	 24.89	  1.08	 0.145	 0.155	 0.79596759	 0.357	  0.373	      0.088	      0.139	 330.00	  0.00	
m60424c4r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 30.00	   0.0	 79.20	 17.71	 125.40	 12.94	 15.60	  2.89	 0.241	 0.322	 0.09443446	 0.363	  0.523	      0.452	      0.274	 330.00	  0.00	
m60424c4r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 30.00	   1.0	 330.00	 20.30	 237.60	 14.98	 17.82	  2.89	 0.262	 0.305	 0.22923635	 0.382	  0.488	      0.312	      0.238	 330.00	  0.00	
m60424c5r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 102.30	 23.86	 39.60	 16.75	 20.29	  2.69	 0.271	 0.336	 0.00000770	 0.481	  0.382	      0.683	      0.146	 330.00	  0.00	
m60424c5r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 277.20	 25.91	 181.50	 17.42	 21.38	  2.69	 0.320	 0.366	 0.00000038	 0.551	  0.362	      0.741	      0.131	 330.00	  0.00	
